age_tuned,ISOBENbinned_d13Ccount,ISOBENbinned_d13C,ISOBENbinned_d13Cinterp,ISOBENbinned_d18Ocount,ISOBENbinned_d18O,ISOBENbinned_d18Ointerp,ISOBENd13cLOESSsmooth,ISOBENd18oLOESSsmooth,ISOBENLOESSsmooth_pts,ISOBENd13cLOESSsmoothLongTerm,ISOBENd18oLOESSsmoothLongTerm,ISOBENLOESSsmooth_pts
17.898,1,0.660000026226043,0.660000026226043,1,2.71000003814697,2.71000003814697,0.6462689,2.6032076,10pts smooth,0.52229124,2.1841612,500pts smooth
17.9,0,,0.646666685740137,0,,2.52333339055357,0.64801955,2.5108836,10pts smooth,0.52266926,2.1846731,500pts smooth
17.902,0,,0.633333345254254,0,,2.3366667429605,0.63715291,2.3621719,10pts smooth,0.52304357,2.1851814,500pts smooth
17.904,1,0.620000004768371,0.620000004768371,1,2.15000009536743,2.15000009536743,0.62027305,2.2195735,10pts smooth,0.5234136,2.1856859,500pts smooth
17.906,0,,0.602500006556518,0,,2.15500009059905,0.59896505,2.1592319,10pts smooth,0.5237788,2.1861866,500pts smooth
17.908,0,,0.585000008344634,0,,2.16000008583069,0.57983607,2.1363983,10pts smooth,0.52413851,2.1866827,500pts smooth
17.91,0,,0.567500010132781,0,,2.16500008106231,0.57110518,2.1522825,10pts smooth,0.5244922,2.1871743,500pts smooth
17.912,1,0.550000011920929,0.550000011920929,1,2.17000007629394,2.17000007629394,0.57282847,2.1891663,10pts smooth,0.52483934,2.1876609,500pts smooth
17.914,0,,0.593333343664856,0,,2.23000001907355,0.60321647,2.2352428,10pts smooth,0.52517933,2.1881421,500pts smooth
17.916,0,,0.636666675408706,0,,2.28999996185306,0.63318026,2.2858515,10pts smooth,0.5255115,2.1886177,500pts smooth
17.918,1,0.680000007152557,0.680000007152557,1,2.34999990463256,2.34999990463256,0.63906991,2.3331013,10pts smooth,0.52583539,2.1890872,500pts smooth
17.92,0,,0.629999995231569,0,,2.36333330472312,0.62975872,2.3700659,10pts smooth,0.52615041,2.1895506,500pts smooth
17.922,0,,0.579999983310669,0,,2.37666670481364,0.58935845,2.3803873,10pts smooth,0.52645594,2.1900072,500pts smooth
17.924,1,0.52999997138977,0.52999997138977,1,2.39000010490417,2.39000010490417,0.54206634,2.3733416,10pts smooth,0.5267514,2.1904571,500pts smooth
17.926,0,,0.507499977946251,0,,2.34500008821481,0.50643396,2.3391368,10pts smooth,0.52703619,2.1908996,500pts smooth
17.928,0,,0.484999984502772,0,,2.30000007152553,0.47770536,2.2977781,10pts smooth,0.52730983,2.1913345,500pts smooth
17.93,0,,0.462499991059293,0,,2.25500005483625,0.46176913,2.2627847,10pts smooth,0.52757168,2.1917617,500pts smooth
17.932,1,0.439999997615814,0.439999997615814,1,2.21000003814697,2.21000003814697,0.45584336,2.2392521,10pts smooth,0.52782112,2.1921806,500pts smooth
17.934,0,,0.463333328564989,0,,2.24666666984562,0.46773773,2.2565169,10pts smooth,0.52805769,2.192591,500pts smooth
17.936,0,,0.486666659514123,0,,2.28333330154421,0.48325494,2.2777989,10pts smooth,0.52828068,2.1929927,500pts smooth
17.938,1,0.509999990463256,0.509999990463256,1,2.31999993324279,2.31999993324279,0.48676413,2.2744086,10pts smooth,0.52848965,2.1933851,500pts smooth
17.94,0,,0.493333329757034,0,,2.26666665077203,0.48798606,2.2609041,10pts smooth,0.5286839,2.193768,500pts smooth
17.942,0,,0.476666669050842,0,,2.21333336830136,0.48148286,2.2231328,10pts smooth,0.52886289,2.1941411,500pts smooth
17.944,1,0.46000000834465,0.46000000834465,1,2.16000008583068,2.16000008583068,0.4826296,2.1897101,10pts smooth,0.52902609,2.1945043,500pts smooth
17.946,0,,0.510000012815043,0,,2.19000005722048,0.52060342,2.20117,10pts smooth,0.52917391,2.1948457,500pts smooth
17.948,0,,0.560000017285347,0,,2.22000002861022,0.57531226,2.2323654,10pts smooth,0.52930737,2.1951551,500pts smooth
17.95,0,,0.61000002175565,0,,2.24999999999997,0.61061496,2.2495151,10pts smooth,0.52942693,2.1954334,500pts smooth
17.952,1,0.660000026226043,0.660000026226043,1,2.27999997138977,2.27999997138977,0.60910642,2.23173,10pts smooth,0.52953291,2.1956816,500pts smooth
17.954,0,,0.58666668335601,0,,2.20666662851973,0.58465743,2.1987402,10pts smooth,0.52962571,2.1959007,500pts smooth
17.956,0,,0.513333340485977,0,,2.1333332856497,0.52518016,2.1457317,10pts smooth,0.5297057,2.1960921,500pts smooth
17.958,1,0.439999997615814,0.439999997615814,1,2.05999994277954,2.05999994277954,0.46025535,2.1000586,10pts smooth,0.52977324,2.1962564,500pts smooth
17.96,0,,0.419999996821085,0,,2.096666653951,0.42053452,2.1042178,10pts smooth,0.52982879,2.1963949,500pts smooth
17.962,0,,0.399999996026357,0,,2.13333336512247,0.39399537,2.1237001,10pts smooth,0.5298726,2.1965089,500pts smooth
17.964,1,0.379999995231628,0.379999995231628,1,2.17000007629394,2.17000007629394,0.38739553,2.1496596,10pts smooth,0.52990514,2.196599,500pts smooth
17.966,0,,0.392499998211871,0,,2.17000007629394,0.39105016,2.1732299,10pts smooth,0.52992678,2.1966665,500pts smooth
17.968,0,,0.405000001192092,0,,2.17000007629394,0.4005138,2.1796558,10pts smooth,0.52993786,2.1967123,500pts smooth
17.97,0,,0.417500004172314,0,,2.17000007629394,0.41607061,2.1730199,10pts smooth,0.52993876,2.1967375,500pts smooth
17.972,1,0.430000007152557,0.430000007152557,1,2.17000007629394,2.17000007629394,0.44115731,2.1446576,10pts smooth,0.52992988,2.1967435,500pts smooth
17.974,0,,0.456666668256108,0,,2.10666672388716,0.46470615,2.1044412,10pts smooth,0.52991164,2.1967309,500pts smooth
17.976,0,,0.483333329359658,0,,2.04333337148038,0.47956795,2.0480607,10pts smooth,0.52988428,2.196701,500pts smooth
17.978,1,0.509999990463256,0.509999990463256,1,1.98000001907348,1.98000001907348,0.48010406,1.9920182,10pts smooth,0.52984834,2.1966548,500pts smooth
17.98,0,,0.449999998013214,0,,1.95666666825613,0.44359022,1.9510368,10pts smooth,0.52980411,2.1965933,500pts smooth
17.982,0,,0.390000005563171,0,,1.93333331743878,0.3970404,1.9275362,10pts smooth,0.52975196,2.1965175,500pts smooth
17.984,1,0.330000013113021,0.330000013113021,1,1.90999996662139,1.90999996662139,0.35037282,1.9268866,10pts smooth,0.52969229,2.1964285,500pts smooth
17.986,0,,0.320000012715663,0,,1.96666661898291,0.31300923,1.9528311,10pts smooth,0.52962548,2.1963277,500pts smooth
17.988,0,,0.310000012318305,0,,2.02333327134443,0.30676019,2.0274353,10pts smooth,0.52955192,2.1962156,500pts smooth
17.99,1,0.300000011920929,0.300000011920929,1,2.07999992370605,2.07999992370605,0.31806499,2.1287527,10pts smooth,0.52947199,2.1960936,500pts smooth
17.992,0,,0.350000008940696,0,,2.25999999046325,0.34935004,2.2607625,10pts smooth,0.52938604,2.1959627,500pts smooth
17.994,1,0.400000005960464,0.400000005960464,1,2.44000005722045,2.44000005722045,0.39090598,2.3904288,10pts smooth,0.52929443,2.1958239,500pts smooth
17.996,0,,0.43999999761579,0,,2.48666667938229,0.43589866,2.4863939,10pts smooth,0.52919757,2.1956782,500pts smooth
17.998,0,,0.479999989271187,0,,2.53333330154421,0.482521,2.5485036,10pts smooth,0.52909583,2.1955271,500pts smooth
18,1,0.519999980926513,0.519999980926513,1,2.57999992370605,2.57999992370605,0.52694142,2.5460343,10pts smooth,0.52898961,2.1953709,500pts smooth
18.002,0,,0.564999997615774,0,,2.50999999046331,0.56599873,2.5124805,10pts smooth,0.52887928,2.1952112,500pts smooth
18.004,1,0.610000014305114,0.610000014305114,1,2.44000005722045,2.44000005722045,0.59047198,2.451014,10pts smooth,0.52876514,2.1950488,500pts smooth
18.006,0,,0.610000014305114,0,,2.38333336512251,0.60774016,2.3809953,10pts smooth,0.52864772,2.194885,500pts smooth
18.008,0,,0.610000014305114,0,,2.32666667302456,0.61633539,2.3303511,10pts smooth,0.52852726,2.1947207,500pts smooth
18.01,1,0.610000014305114,0.610000014305114,1,2.26999998092651,2.26999998092651,0.62479037,2.2924795,10pts smooth,0.52840418,2.194557,500pts smooth
18.012,0,,0.643333335717499,0,,2.27999997138976,0.64853191,2.2823489,10pts smooth,0.52827889,2.1943948,500pts smooth
18.014,0,,0.676666657129884,0,,2.28999996185301,0.67529321,2.2863421,10pts smooth,0.52815175,2.1942356,500pts smooth
18.016,1,0.709999978542327,0.709999978542327,1,2.29999995231628,2.29999995231628,0.68678808,2.2819109,10pts smooth,0.52802312,2.1940799,500pts smooth
18.018,0,,0.67363634434615,0,,2.26063631881369,0.67196739,2.2583952,10pts smooth,0.52789336,2.193929,500pts smooth
18.02,0,,0.637272710149973,0,,2.22127268531109,0.64404076,2.226089,10pts smooth,0.52776295,2.193784,500pts smooth
18.022,0,,0.600909075953731,0,,2.18190905180843,0.60633814,2.1857886,10pts smooth,0.52763212,2.193646,500pts smooth
18.024,0,,0.564545441757554,0,,2.14254541830583,0.56465864,2.1426585,10pts smooth,0.52750134,2.1935158,500pts smooth
18.026,0,,0.528181807561377,0,,2.10318178480324,0.52821511,2.103215,10pts smooth,0.52737099,2.1933947,500pts smooth
18.028,0,,0.4918181733652,0,,2.06381815130064,0.4917669,2.0637667,10pts smooth,0.52724141,2.1932836,500pts smooth
18.03,0,,0.455454539168958,0,,2.02445451779798,0.45292068,2.0187099,10pts smooth,0.52711302,2.1931837,500pts smooth
18.032,0,,0.419090904972781,0,,1.98509088429539,0.41520962,1.9762558,10pts smooth,0.52698612,2.1930959,500pts smooth
18.034,0,,0.382727270776604,0,,1.94572725079279,0.37430888,1.9293276,10pts smooth,0.52686119,2.1930215,500pts smooth
18.036,0,,0.346363636580362,0,,1.90636361729013,0.34590852,1.9099851,10pts smooth,0.52673852,2.1929615,500pts smooth
18.038,1,0.310000002384185,0.310000002384185,1,1.86699998378753,1.86699998378753,0.3522214,1.9767587,10pts smooth,0.5266186,2.1929166,500pts smooth
18.04,0,,0.373999997973385,0,,2.06049996614439,0.37290138,2.0607743,10pts smooth,0.52650166,2.1928883,500pts smooth
18.042,1,0.437999993562698,0.437999993562698,1,2.25399994850158,2.25399994850158,0.41201448,2.1402574,10pts smooth,0.52638817,2.1928773,500pts smooth
18.044,0,,0.445666660865143,0,,2.19333330790205,0.44879678,2.1935484,10pts smooth,0.5262785,2.1928849,500pts smooth
18.046,0,,0.453333328167588,0,,2.13266666730252,0.45451808,2.150317,10pts smooth,0.526173,2.1929121,500pts smooth
18.048,1,0.460999995470047,0.460999995470047,1,2.07200002670288,2.07200002670288,0.44345275,2.0714345,10pts smooth,0.52607203,2.1929598,500pts smooth
18.05,0,,0.41166666150096,0,,1.98333334922795,0.4066177,1.982697,10pts smooth,0.52597606,2.1930294,500pts smooth
18.052,0,,0.362333327531873,0,,1.89466667175303,0.3644712,1.8915732,10pts smooth,0.5258854,2.1931217,500pts smooth
18.054,1,0.312999993562698,0.312999993562698,1,1.80599999427795,1.80599999427795,0.32750678,1.8076975,10pts smooth,0.52580041,2.1932378,500pts smooth
18.056,0,,0.306999996304512,0,,1.75099998712539,0.30439499,1.7468176,10pts smooth,0.52572149,2.1933787,500pts smooth
18.058,1,0.300999999046325,0.300999999046325,1,1.69599997997283,1.69599997997283,0.31967568,1.7426339,10pts smooth,0.52564901,2.1935456,500pts smooth
18.06,0,,0.354000002145743,0,,1.77349999547001,0.35282707,1.7709419,10pts smooth,0.52558339,2.1937394,500pts smooth
18.062,0,,0.407000005245255,0,,1.85100001096732,0.40512973,1.8428347,10pts smooth,0.52552497,2.1939611,500pts smooth
18.064,0,,0.460000008344673,0,,1.92850002646449,0.45900106,1.9250324,10pts smooth,0.52547413,2.1942122,500pts smooth
18.066,1,0.513000011444091,0.513000011444091,1,2.00600004196167,2.00600004196167,0.50186831,1.9845766,10pts smooth,0.52543128,2.1944931,500pts smooth
18.068,0,,0.515333334604901,0,,2.02700002988182,0.52777481,2.0315189,10pts smooth,0.52539676,2.1948054,500pts smooth
18.07,0,,0.517666657765707,0,,2.04800001780193,0.52091724,2.0530229,10pts smooth,0.52537096,2.1951499,500pts smooth
18.072,1,0.519999980926513,0.519999980926513,1,2.06900000572204,2.06900000572204,0.48485693,2.0610473,10pts smooth,0.52535421,2.1955278,500pts smooth
18.074,0,,0.405499985441463,0,,2.05825001001357,0.38825893,2.0508864,10pts smooth,0.52534693,2.19594,500pts smooth
18.076,0,,0.290999989956617,0,,2.04750001430511,0.28096741,2.0401936,10pts smooth,0.52534956,2.1963875,500pts smooth
18.078,0,,0.17649999447177,0,,2.03675001859665,0.20925383,2.0533864,10pts smooth,0.52535719,2.1968582,500pts smooth
18.08,1,0.061999998986721,0.061999998986721,1,2.02600002288818,2.02600002288818,0.16295536,2.0832121,10pts smooth,0.52536488,2.1973383,500pts smooth
18.082,0,,0.166333332657752,0,,2.12499999999994,0.16616192,2.1310959,10pts smooth,0.52537262,2.1978278,500pts smooth
18.084,0,,0.270666666328783,0,,2.22399997711169,0.2487552,2.2120855,10pts smooth,0.52538049,2.1983266,500pts smooth
18.086,1,0.375,0.375,1,2.32299995422363,2.32299995422363,0.34910005,2.2897043,10pts smooth,0.52538848,2.1988344,500pts smooth
18.088,0,,0.42325000464914,0,,2.33024996519088,0.41882563,2.3268797,10pts smooth,0.5253967,2.1993508,500pts smooth
18.09,0,,0.471500009298281,0,,2.33749997615813,0.47896975,2.3470452,10pts smooth,0.52540517,2.1998758,500pts smooth
18.092,0,,0.519750013947422,0,,2.34474998712538,0.52390939,2.3515835,10pts smooth,0.52541393,2.2004092,500pts smooth
18.094,1,0.568000018596649,0.568000018596649,1,2.35199999809265,2.35199999809265,0.56173009,2.3490484,10pts smooth,0.52542299,2.2009506,500pts smooth
18.096,0,,0.596000015735613,0,,2.34950000047683,0.60398847,2.3560214,10pts smooth,0.52543247,2.2014999,500pts smooth
18.098,0,,0.624000012874578,0,,2.34700000286102,0.63621277,2.356267,10pts smooth,0.5254423,2.2020569,500pts smooth
18.1,0,,0.652000010013592,0,,2.3445000052452,0.65021926,2.3425028,10pts smooth,0.52545261,2.2026215,500pts smooth
18.102,1,0.680000007152557,0.680000007152557,1,2.34200000762939,2.34200000762939,0.64312178,2.3127198,10pts smooth,0.52546346,2.2031929,500pts smooth
18.104,0,,0.600333342949596,0,,2.25533334414169,0.59167027,2.2471693,10pts smooth,0.52547485,2.2037716,500pts smooth
18.106,0,,0.520666678746494,0,,2.16866668065383,0.52908891,2.1748753,10pts smooth,0.52548683,2.2043569,500pts smooth
18.108,1,0.441000014543533,0.441000014543533,1,2.08200001716613,2.08200001716613,0.47404143,2.1130543,10pts smooth,0.5254994,2.2049489,500pts smooth
18.11,0,,0.435250014066698,0,,2.06825000047684,0.4299491,2.0631912,10pts smooth,0.5255127,2.2055471,500pts smooth
18.112,0,,0.429500013589853,0,,2.05449998378752,0.41618082,2.0405879,10pts smooth,0.5255267,2.2061515,500pts smooth
18.114,0,,0.423750013113019,0,,2.04074996709823,0.4238674,2.0378125,10pts smooth,0.52554148,2.2067618,500pts smooth
18.116,1,0.418000012636184,0.418000012636184,1,2.02699995040893,2.02699995040893,0.45289472,2.0546589,10pts smooth,0.52555704,2.2073777,500pts smooth
18.118,0,,0.508333345254369,0,,2.09566664695747,0.52109885,2.1007922,10pts smooth,0.52557349,2.2079992,500pts smooth
18.12,0,,0.598666677872393,0,,2.1643333435059,0.59248799,2.1574967,10pts smooth,0.52559084,2.2086258,500pts smooth
18.122,1,0.689000010490417,0.689000010490417,1,2.23300004005432,2.23300004005432,0.6376189,2.2118855,10pts smooth,0.52560908,2.2092576,500pts smooth
18.124,0,,0.661500006914151,0,,2.26075005531309,0.66310382,2.2620449,10pts smooth,0.52562833,2.2098939,500pts smooth
18.126,0,,0.634000003337835,0,,2.28850007057192,0.64153135,2.2928882,10pts smooth,0.52564859,2.210535,500pts smooth
18.128,0,,0.606499999761569,0,,2.3162500858307,0.60977101,2.3179219,10pts smooth,0.52566993,2.2111804,500pts smooth
18.13,1,0.578999996185302,0.578999996185302,1,2.34400010108947,2.34400010108947,0.59807956,2.3460143,10pts smooth,0.5256924,2.2118299,500pts smooth
18.132,0,,0.591333329677596,0,,2.36833341916405,0.5924356,2.3712168,10pts smooth,0.52571601,2.2124834,500pts smooth
18.134,0,,0.603666663169868,0,,2.39266673723858,0.59944403,2.3925483,10pts smooth,0.5257408,2.2131407,500pts smooth
18.136,1,0.615999996662139,0.615999996662139,1,2.41700005531311,2.41700005531311,0.60722154,2.4076579,10pts smooth,0.52576685,2.2138011,500pts smooth
18.138,0,,0.605499997735014,0,,2.41125005483626,0.60294414,2.4104722,10pts smooth,0.52579421,2.2144651,500pts smooth
18.14,0,,0.594999998807907,0,,2.40550005435943,0.59553254,2.4078393,10pts smooth,0.52582288,2.215132,500pts smooth
18.142,0,,0.5844999998808,0,,2.3997500538826,0.58622736,2.4023564,10pts smooth,0.52585292,2.215802,500pts smooth
18.144,1,0.574000000953674,0.574000000953674,1,2.39400005340576,2.39400005340576,0.5784629,2.3965561,10pts smooth,0.52588433,2.2164743,500pts smooth
18.146,0,,0.577999994158743,0,,2.39550006389617,0.57463855,2.4034657,10pts smooth,0.52591729,2.217149,500pts smooth
18.148,0,,0.581999987363811,0,,2.39700007438659,0.57422847,2.4128151,10pts smooth,0.52595168,2.2178259,500pts smooth
18.15,0,,0.585999980568887,0,,2.39850008487701,0.58425111,2.4012339,10pts smooth,0.52598763,2.2185047,500pts smooth
18.152,1,0.589999973773956,0.589999973773956,1,2.40000009536743,2.40000009536743,0.61599505,2.3445847,10pts smooth,0.52602518,2.2191854,500pts smooth
18.154,0,,0.642999986807473,0,,2.29166674613959,0.65226656,2.2754889,10pts smooth,0.5260644,2.2198675,500pts smooth
18.156,0,,0.695999999840991,0,,2.18333339691174,0.68735152,2.1988182,10pts smooth,0.52610523,2.2205508,500pts smooth
18.158,1,0.749000012874603,0.749000012874603,1,2.07500004768371,2.07500004768371,0.70874935,2.1451497,10pts smooth,0.52614784,2.2212353,500pts smooth
18.16,0,,0.69233334064487,0,,2.16500004132583,0.68018544,2.1789482,10pts smooth,0.52619219,2.2219205,500pts smooth
18.162,0,,0.635666668415136,0,,2.25500003496795,0.64373922,2.238235,10pts smooth,0.52623832,2.2226064,500pts smooth
18.164,1,0.578999996185302,0.578999996185302,1,2.34500002861022,2.34500002861022,0.62911725,2.3003092,10pts smooth,0.52628636,2.2232926,500pts smooth
18.166,0,,0.620000004768347,0,,2.34600003560384,0.62501806,2.352088,10pts smooth,0.52633625,2.2239792,500pts smooth
18.168,0,,0.661000013351391,0,,2.34700004259745,0.65033162,2.3542609,10pts smooth,0.52638805,2.2246656,500pts smooth
18.17,1,0.702000021934509,0.702000021934509,1,2.34800004959106,2.34800004959106,0.67355049,2.3373747,10pts smooth,0.52644187,2.2253518,500pts smooth
18.172,0,,0.665666679541291,0,,2.30866670608522,0.66131073,2.3070233,10pts smooth,0.52649772,2.2260375,500pts smooth
18.174,0,,0.629333337148073,0,,2.26933336257939,0.63644844,2.2722874,10pts smooth,0.52655566,2.2267225,500pts smooth
18.176,1,0.592999994754791,0.592999994754791,1,2.23000001907348,2.23000001907348,0.60238445,2.2456903,10pts smooth,0.52661568,2.2274067,500pts smooth
18.178,0,,0.566249996423733,0,,2.22425001859665,0.56597549,2.223947,10pts smooth,0.52667785,2.2280896,500pts smooth
18.18,0,,0.539499998092675,0,,2.21850001811981,0.53891486,2.2166641,10pts smooth,0.52674222,2.2287712,500pts smooth
18.182,0,,0.512749999761617,0,,2.21275001764298,0.51244569,2.2120154,10pts smooth,0.52680886,2.2294514,500pts smooth
18.184,1,0.486000001430511,0.486000001430511,1,2.20700001716613,2.20700001716613,0.47951451,2.195044,10pts smooth,0.5268777,2.2301295,500pts smooth
18.186,0,,0.453999996185321,0,,2.18800004323324,0.44876534,2.1803229,10pts smooth,0.52694893,2.2308059,500pts smooth
18.188,0,,0.421999990940131,0,,2.16900006930035,0.42402017,2.1730404,10pts smooth,0.52702254,2.2314799,500pts smooth
18.19,1,0.389999985694885,0.389999985694885,1,2.15000009536743,2.15000009536743,0.40920284,2.1795428,10pts smooth,0.5270986,2.2321515,500pts smooth
18.192,0,,0.414666652679428,0,,2.21500007311499,0.41830823,2.2227924,10pts smooth,0.52717704,2.2328203,500pts smooth
18.194,0,,0.439333319663972,0,,2.28000005086255,0.43464348,2.2735505,10pts smooth,0.52725804,2.2334864,500pts smooth
18.196,1,0.463999986648559,0.463999986648559,1,2.34500002861022,2.34500002861022,0.44671479,2.314065,10pts smooth,0.52734154,2.2341492,500pts smooth
18.198,0,,0.460666656494142,0,,2.3443333307902,0.45794988,2.3454528,10pts smooth,0.52742767,2.2348089,500pts smooth
18.2,0,,0.457333326339725,0,,2.34366663297017,0.46048611,2.3501225,10pts smooth,0.52751637,2.2354648,500pts smooth
18.202,1,0.453999996185302,0.453999996185302,1,2.34299993515014,2.34299993515014,0.46619573,2.3472338,10pts smooth,0.5276078,2.2361171,500pts smooth
18.204,0,,0.486000001430497,0,,2.34774994850158,0.4921234,2.3587108,10pts smooth,0.52770191,2.2367654,500pts smooth
18.206,0,,0.518000006675691,0,,2.35249996185302,0.52087116,2.363539,10pts smooth,0.52779883,2.2374094,500pts smooth
